etX,Y,INTERSECTIONID,ROUTEID,MEASURE,INTERSECTIONNAME,GRADE,INTERSECTIONKEY,ACISA,OBJECTID
-76.9657799217051,38.87859273175,13034512_13050892,13050892,1743.22399902,K ST SE & FAIRLAWN AVE SE,,8931db0207eec65c6245879a31376072,,3895267
-77.0170221388158,38.9399829693013,11000402_11079562,11079562,167.78300476,SHEPHERD ST NW & 4TH ST NW,,bce3c9faf499d41a4dcc675e82783d85,,3895268
-77.0189306962997,38.9039236509535,11000502_11064672,11000502,1011.69702148,5TH ST NW & NEW YORK AVE NW,13,8f9323e74d724d680ff99481b52090ae,3238,3895269
-77.0334238821656,38.9625139078252,11001402_58010042,58010042,86.74500275,Driveway-58010042 & 14TH ST NW,10,0b156da4de5e1e5dafa7846c8450ecfc,,3895270
-77.0395388256378,38.9218720434518,41008962*1_47033912,47033912,98.71600342,Alley-47033912 & ADAMS ALY NW,,c880d2e564b7186cba2c6391522d40d3,,3895271
-77.052604445496,38.9155798247428,11002402_11019892,11019892,931.66699219,CALIFORNIA ST NW & 24TH ST NW,12,fb85072fa35948e840fbe76d41b23eea,,3895272
-76.9701392370715,38.9374151029133,12002602_47015642,47015642,47.10800171,Alley-47015642 & 26TH ST NE,,caf2031a9dfe39a69a2973e4f628d8ea,,3895273
-76.9859613551225,38.8545447993624,13033212_13082352,13033212,435.24899292,ELVANS RD SE & STANTON RD SE,12,43237b9deedef9452efc6260a65e8d2b,,3895274
-77.0672264072127,38.9244472525166,11059602_11066432,11066432,318.26998901,OBSERVATORY CIR NW & MASSACHUSETTS AVE NW,11,bc6f8bb735db0be71e5802dbcd7768cf,,3895275
-77.0368748993429,38.9334603735151,11064612_47052392,11064612,561.62298584,NEWTON ST NW & Alley-47052392,10,7ccc9db757655006673d4f04f44bb02d,,3895276
-77.0114002004742,38.9504250655094,58000522_58003472_58019352,58000522,210.84399414,Driveway-58000522 & Driveway-58003472 & Driveway-58019352,10,d314ca8c48bf4ec4f4ceab5d16fc99e9,,3895277
-76.9662469774861,38.926193925722,12003002_12081442*1,12081442,1333.86401367,SOUTH DAKOTA AVE NE & 30TH ST NE,11,1fecca5f132396250e5192fd99c85be9,,3895278
-77.0526870919312,38.9398732247452,11080342_61076772E,61076772E,191.81599426,ROCK CREEK TRAIL NW & SHOEMAKER ST NW,,df5f0d2d65748b4efa6cb167b350ce0e,,3895279
-77.0264902308753,38.9061283178606,47065312_47065692_47077422,47077422,0,Alley-47077422 & Alley-47065312 & Alley-47065692,10,374cb0415fcf4645a85569fd13ae7e6a,,3895280
-76.9947695087782,38.9217076560502,12000832_12075462,12000832,0,8TH PL NE & RHODE ISLAND AVE NE,11,93acc444a4e839bba9b733315ae43ad4,,3895281
-77.0767266906662,38.9678371969451,11022882_11092692*1,11022882,137.16200256,CHEVY CHASE CIR NW & WESTERN AVE NW,17,a525bb2a82b1d28f5432259396b4077b,,3895282
-76.9689708438507,38.8707497382504,13002702_13072862,13002702,397.60598755,27TH ST SE & Q ST SE,12,27ac767c2ed6b71a8292c29c8b99e1ba,,3895283
-77.087730571793,38.9357883686714,11063762_11064412,11063762,880.58300781,NEBRASKA AVE NW & NEW MEXICO AVE NW,13,5c2443bcd21da3f32d9b4eaa95583471,6117,3895284
-77.0121748231093,38.8723722068656,14000102_47000482,14000102,825.99700928,1ST ST SW & Alley-47000482,,b43f6a5f95ae1171c5c71b85d71838c0,,3895285
-77.033427237976,38.9615998031488,11001402_11061362,11061362,2268.45996094,MISSOURI AVE NW & 14TH ST NW,13,67a07f50babf1a701dbce100746f7357,5069,3895286
-77.0192524835875,38.9704451684481,47006492_47031262_47065632,47006492,0,Alley-47006492 & Alley-47031262 & Alley-47065632,10,dafef5ed017cd23f2cd809822b389b6d,,3895287
-77.0255646508411,38.9664547120746,47007102_47025022_47037592,47037592,0,Alley-47037592 & Alley-47007102 & Alley-47025022,10,5a7e68c548433c7fe357d310c44ed474,,3895288
-76.9949723850661,38.8775399607546,13000802_13053492,13000802,1362.50402832,8TH ST SE & L ST SE,12,7a81f72ceca6f47c86140979506545d4,,3895289
-77.0182183140479,38.953779495014,47005822_47019422_47051592,47019422,45.70899963,Alley-47019422 & Alley-47005822 & Alley-47051592,,0a0acbbd027df2d4c3fa44acc9f1d7aa,,3895290
-76.9280051776711,38.8946918249402,12005102_12024242,12005102,352.24301147,51ST ST NE & CLOUD PL NE,10,f03e7238b29eaa8ac8f977b8270c8e47,,3895291
-77.0949462053422,38.9510446781432,11022552_47010822_47010842,47010842,0,Alley-47010842 & CHESAPEAKE ST NW & Alley-47010822,10,5d7870af3710f9091343880972f3debe,,3895292
-76.9377590022788,38.8953788851704,12004502_12031522,12031522,663.2880249,EADS ST NE & 45TH ST NE,11,1900031f5dda0fe9aaf80a834b4bbb0e,,3895293
-77.0820420964762,38.9496960787299,11004202_11017482,11004202,1560.05505371,42ND ST NW & BRANDYWINE ST NW,,fea7121c952cfa984d7861ac794a50b0,,3895294
-76.9197174318148,38.8983713777931,12063252_47058112,47058112,105.39299774,Alley-47058112 & NANNIE HELEN BURROUGHS AVE NE,10,a2c5eab0d9fc2298a95b058d5615f3fe,,3895295
-77.0046068958645,38.8860448882823,13019822_43077482,13019822,386.60998535,C ST SE & RUMSEY CT SE,,a150cbfdad7edbcb4f443eea00c6a813,,3895296
-76.9648131615113,38.8632522449463,13003002_13090152*1,13090152,1452.93701172,W ST SE & 30TH ST SE,0,daba85052e85b2cf3e350462bd54e6c2,,3895297
-77.046917980988,38.9212233896515,11002002_41051122,11002002,2760.23901367,20TH ST NW & KALORAMA PL NW,,aaee3e994668384809546029049e7a63,,3895298
-77.0161884373112,38.8992504009839,11000402_58020162,58020162,0,Driveway-58020162 & 4TH ST NW,,d4b0f027716e171b2c59bef7a8a44a0b,,3895299
-76.980142469688,38.8520238096201,58008172_58008672_58009682,58008172,0,Driveway-58008172 & Driveway-58008672 & Driveway-58009682,10,fd8f811ec585d44ed0eb2960113bdd7b,,3895300
-77.0731872265488,38.9236275173039,11027822_11094052,11027822,321.72198486,DAVIS ST NW & WISCONSIN AVE NW,10,defd2550e687422a0b84e6f20a2e0086,,3895301
-76.9963037513199,38.8465542095125,13059452_47048652_47070942,47048652,58.54100037,Alley-47048652 & MARTIN LUTHER KING JR AVE SE & Alley-47070942,10,077c38169067b2594efb2d19abadeaa8,,3895302
-77.0188240009234,38.9442131752032,11092102_47077042,11092102,635.5960083,WEBSTER ST NW & Alley-47077042,10,83ac2c50aa52d333188837b3b2136f80,,3895303
-76.9966247999159,38.9550791828213,47003062_47003072_47080132,47003072,156.75999451,Alley-47003072 & Alley-47003062 & Alley-47080132,10,5cdd94ec02be52d326550fc3ed9ff146,,3895304
-77.088631405832,38.9565024434337,11004502_47025702,47025702,0,Alley-47025702 & 45TH ST NW,10,a6973d95ac0873c6dc083bc69fef173f,,3895305
-77.035045774119,38.948267812988,11028212_47022782,47022782,72.79799652,Alley-47022782 & DECATUR ST NW,,69d49ba2dc9dd3a602cf18b250a347a2,,3895306
-77.0663891974464,38.9373429849145,11003402_11071632,11071632,1470.41503906,PORTER ST NW & 34TH ST NW,13,ef7000b8137879f406942f5d7d682462,6027,3895307
-77.0791045999927,38.9459315598909,11063762_11085182,11063762,2232.82299805,NEBRASKA AVE NW & TENLEY CIR NW,14,71a86b3800600cf1f4c9bf3f6edb6dca,6156,3895308
-77.0050553573367,38.9281404322752,12060582_58019992,12060582,410.14300537,MICHIGAN AVE NE & Driveway-58019992,10,f36dd02540406a6a1fb1e1e0a8d938f0,,3895309
-77.0270371849577,38.9144866565154,11001102_11089442_47078932,47078932,0,Alley-47078932 & 11TH ST NW & VERMONT AVE NW,13,4ce4173e3df8e7d6461d0495a2b8b5ea,2116b,3895310
-77.0852261782807,38.9129915499143,11004502_11037892_36001822_36004942,36001822,96.9980011,Ramp-36001822 & 45TH ST NW & FOXHALL RD NW & Ramp-36004942,11,43f291e5087c449dfaa8a4cc8c0a1667,,3895311
-77.0911533414617,38.9443597392797,47009322_47025202_47037442,47025202,0,Alley-47025202 & Alley-47009322 & Alley-47037442,10,aacec32f45b3e932af994be15d3ad35c,,3895312
-77.0374274094028,38.988395001177,11067602_47013912,11067602,388.62298584,ORCHID ST NW & Alley-47013912,10,553df2b9b0cf5f6381fc61730492c1ff,,3895313
-77.068638847874,38.9316177720684,11003502_11014312_11094252,11014312,387.75,BEAUVOIR RD NW & 35TH ST NW & WOODLEY RD NW,,9d33c16643ef95cbf6addb9109c86a53,,3895314
-76.9804624025599,38.9037227825265,12053492_47047882_47064302,47047882,46.56499863,Alley-47047882 & L ST NE & Alley-47064302,10,c9e907251196f7dc91735b65b41ea4bb,,3895315
-77.0116951400962,38.868247810778,14000102_14077672,14000102,1314.67895508,1ST ST SW & S ST SW,,87ee84e13410c95f68c16c52ec2eb657,,3895316
-77.0232871870461,38.9246146630501,47075272_47075282_47078072,47078072,0,Alley-47078072 & Alley-47075272 & Alley-47075282,10,ed0ea2db0b6b261616c55386ede51783,,3895317
-76.9572222334516,38.8680094510451,13003332_13069812,13069812,4573.19091797,PENNSYLVANIA AVE SE & 33RD PL SE,11,cf26d1be7bc119ed029041f9ad9e43f5,,3895318
-76.9284992320314,38.8907886825152,12010272_47038472,12010272,1305.14501953,AMES ST NE & Alley-47038472,10,ec2ccc93144880cccd6864d64f61cbda,,3895319
-76.9534098169932,38.8703383777957,13020732_13044982,13044982,894.60302734,HIGHWOOD DR SE & CARPENTER ST SE,11,243119200cfcb0981ae90d2a0991a214,,3895320
-76.9852668336293,38.9012063361183,47053962_47058882_47060882,47053962,0,Alley-47053962 & Alley-47058882 & Alley-47060882,10,7162e3178e0d7e0656f6ce88970a5046,,3895321
-77.0219111596039,38.8848453851232,14000702_14026912,14026912,723.04699707,D ST SW & 7TH ST SW,13,da31d3bbc19ad66c9906c17faa180df4,1205,3895322
-77.019604369114,38.8362164786726,14010582_14022202,14022202,1749.51196289,CHAPPIE JAMES BLVD SW & ANDREWS PL SW,10,62c2b9150bd246bb13a3636183e4cbbe,,3895323
-77.0429857104828,38.9158527031257,47012902_47033702_47052792,47052792,40.38999939,Alley-47052792 & Alley-47012902 & Alley-47033702,10,8b3c880a97bde151eff694217d0da055,,3895324
-77.037344152468,38.9096509047571,11068382_47085742,47085742,41.02199936,Alley-47085742 & P ST NW,10,0386e2d6fff9177b59d00dfb26c01154,,3895325
-77.0340221241013,38.9456030691677,47014762_47014772_47050942,47014772,66.55999756,Alley-47014772 & Alley-47014762 & Alley-47050942,10,9017346d674f9d948cfa0004b01a275c,,3895326
-76.9746758660507,38.924514788411,12033932_47013182,47013182,59.89899826,Alley-47013182 & EVARTS ST NE,,60c7c9e8c76ab9798b93b6202fdb1d32,,3895327
-77.0400137037389,38.9037486507052,11025152_11053492,11025152,282.56799316,CONNECTICUT AVE NW & L ST NW,13,3464fc96825e5d47fe8c4eaa058ccc3f,1178,3895328
-77.0090475862838,38.9155715969605,11084562_12084562,11084562,0,T ST NW & T ST NE,0,ee32e205fe4c8070709eee1707792879,,3895329
-76.9605286128145,38.8764132951889,13010532_13056942,13010532,906.18701172,ANACOSTIA RD SE & LOUD PL SE,11,487af7c9407b741824efb702e35849c9,,3895330
-76.981377705505,38.9195446605112,47013122_47016922_47016932,47016922,60.01599884,Alley-47016922 & Alley-47013122 & Alley-47016932,,34c4002f658191b1fa0af6f3865b42ba,,3895331
-77.0280873491402,38.9064583981171,11001202_47077432,11001202,1775.58898926,12TH ST NW & Alley-47077432,10,89385ce45a6f26525632c177c882ed02,,3895332
-76.9926468315606,38.8888356342109,13001002_13065392,13001002,108.25,10TH ST SE & NORTH CAROLINA AVE SE,13,30c39b7adaecc7446c7c64e992fca004,4033,3895333
-76.927967910653,38.8903296945078,12029642_47035472_47075872,12029642,61.73300171,DIVISION AVE NE & Alley-47035472 & Alley-47075872,10,40a87fa93557fe2829300624beb7db58,,3895334
-77.0041940321434,38.9604404866817,12064872_47053532,12064872,48.38899994,NICHOLSON ST NE & Alley-47053532,10,f901260e138cb485c18eb4554f683f54,,3895335
-76.9803104079818,38.8469105943037,13009362_13082352,13009362,1726.37097168,ALABAMA AVE SE & STANTON RD SE,13,7b9b6129091917f1959c1d610cfbb024,4102,3895336
-77.0021967456435,38.9632377396859,47008052_47045952_47057152,47057152,59.47800064,Alley-47057152 & Alley-47008052 & Alley-47045952,10,c1e71b5045e0ec603edf86822558ac65,,3895337
-77.0201140868553,38.8458403181918,14019222_14081652,14081652,282.55099487,SOUTHALL DR SW & BURGE LN SW,10,c0bae878cf84ef62fa79b7a1c03222a4,,3895338
-77.0434543206734,38.9047825445681,11001902_47013312,11001902,1407.07202148,19TH ST NW & Alley-47013312,10,5580618c6613b44b4168ad1d39b724fe,,3895339
-76.9850947932622,38.845539677585,13009362_13025092,13009362,1284.00805664,ALABAMA AVE SE & CONGRESS ST SE,13,981af507b84a0b706607de62f542c1fd,4095,3895340
-76.9932956538389,38.8885719799907,13065392_47081742,47081742,0,Alley-47081742 & NORTH CAROLINA AVE SE,,c9be31742b79395abf96ac47eb066bea,,3895341
-76.9988086262514,38.8532744573047,13021202_13074912,13074912,277.9630127,REDWOOD DR SE & CEDAR DR SE,,934c1fd43fb81d0c331f1bfdaa9c6a45,,3895342
-77.0180607408145,38.9437086874346,47000772_47006252_47024082,47006252,29.36599922,Alley-47006252 & Alley-47000772 & Alley-47024082,,52f36204828a8ed54bb0967c53544ff2,,3895343
-77.0501306606517,38.9007064264927,11002302_11047772,11047772,3511.0090332,I ST NW & 23RD ST NW,13,8e1cd3bfad127895a602ea68540222db,1159,3895344
-76.9725285692257,38.8857090784922,58005812_58006152_58009542,58009542,97.30999756,Driveway-58009542 & Driveway-58005812 & Driveway-58006152,11,8420e197b5a067e538ba4ce331d2ae53,,3895345
-77.0906147687747,38.9425738407324,11004602_47046092,11004602,340.65499878,46TH ST NW & Alley-47046092,10,d92b9b12196986a9dd47a1fcbf402cef,,3895346
-77.0327349389951,38.9345753661364,11001402_11067992,11067992,1082.97497559,OTIS PL NW & 14TH ST NW,11,af3a1b6e63dcdd129ff2e2e12bfdbd55,,3895347
-77.0005755990407,38.8410520875065,13000402_58018862,13000402,2251.64111328,4TH ST SE & Driveway-58018862,10,d3ea2d00696015fb4ba8d221e62fa4b5,,3895348
-76.9274693850678,38.904671409162,12005132_12054662,12005132,0,51ST PL NE & LEE ST NE,11,1e06f000c7e7542283e889328cbb66e6,,3895349
-76.9995122380579,38.8973420191862,12000502_12034382,12000502,725.01000977,5TH ST NE & F ST NE,13,8d0ea5a5d42943b02930bf44272cfa61,3073,3895350
-77.0157500857945,38.9493317663033,11000302_11028532,11028532,0,DELAFIELD PL NW & 3RD ST NW,,631234765256273ce4a73ad8b487d589,,3895351
-77.0159425800974,38.9532591675299,11000302_11042902,11000302,3772.64794922,3RD ST NW & HAMILTON ST NW,,2cf7285c757f4b51fa514334eaa0905d,,3895352
-77.0214179400723,38.9703500611985,11000602_47056422_47066812,11000602,4278.61181641,6TH ST NW & Alley-47056422 & Alley-47066812,10,4cff35d50d103c52a15088eb240056c2,,3895353
-76.9354747519089,38.9050582570123,47008302_47008312_47035532,47035532,0,Alley-47035532 & Alley-47008302 & Alley-47008312,,4d7d4a2e6d9a3e0a2a11ad2c2bb949a9,,3895354
-76.9901404666877,38.8746330481679,13001202_13063182,13001202,1410.53503418,12TH ST SE & N ST SE,,eeae94f91921cd18d434f7c40fd9e344,,3895355
-77.0742288799964,38.9320145946257,11003802_11094252,11003802,1246.75402832,38TH ST NW & WOODLEY RD NW,12,81e5c050ac41378f64408ebc9f112dd2,,3895356
-77.0030839890098,38.9594206332269,47005662_47083752_58019632,58019632,68.49199677,Driveway-58019632 & Alley-47005662 & Alley-47083752,10,8bd3b15fa3049a5c360b249384eb8419,,3895357
-76.9865504115154,38.9035546361601,12063702_47080592_47080752,47080752,0,Alley-47080752 & NEAL ST NE & Alley-47080592,10,5cc4239c6ab2b88bf7ecfd0aa1f484aa,,3895358
-77.0166453905296,38.9601730477052,11064872_47038292_47071002,11064872,308.67401123,NICHOLSON ST NW & Alley-47038292 & Alley-47071002,10,d70a6654eed5c8055ce22eb0e7b69f40,,3895359
-77.0254094281894,38.979397085271,11000902_11040172,11040172,264.30700684,GERANIUM ST NW & 9TH ST NW,11,6dbeee0914130bf6e7be6af8e55c2e46,,3895360
-77.0982586255591,38.9479172020883,11009492_47025742,11009492,3958.66210938,ALBEMARLE ST NW & Alley-47025742,10,73198ac8eec24b73ac5bc72921002353,,3895361
-77.0579151374618,38.947898505692,11002902_11009492,11009492,461.36300659,ALBEMARLE ST NW & 29TH ST NW,12,7c10eed22282c83bb96752382ce621d8,,3895362
-77.0791010993812,38.9265486751834,58000022_58003552_58012872,58003552,0,Driveway-58003552 & Driveway-58000022 & Driveway-58012872,10,3527bb9282d535e058b50f9c1e53946e,,3895363
-77.0334212713686,38.9758179930615,11001402_11027042,11027042,802.76000977,DAHLIA ST NW & 14TH ST NW,10,be386b41dd89abf214000c859e58cbac,,3895364
-76.9623179992852,38.8624327452435,13003132_47058412_47069552,47058412,0,Alley-47058412 & 31ST PL SE & Alley-47069552,,2a72da821a54e49e7003e9689f9ba414,,3895365
-76.9755709333533,38.9311504584484,12051542_47018202,47018202,55.18000031,Alley-47018202 & KEARNY ST NE,10,c7533ee1948dbcd62f29127e28a3eb6a,,3895366
-76.9929144986749,38.8277559632527,13081512_58015062,58015062,0,Driveway-58015062 & SOUTHERN AVE SE,10,17d3ec1fae3cee8c9a2a57c1c4a8cb1a,,3895367
-77.0553338693517,38.9263686576544,11002702_47002012_47047022,11002702,859.11901855,27TH ST NW & Alley-47002012 & Alley-47047022,10,7d6b869c49535e8815d1119a818b9033,,3895368
-76.9797470107703,38.9412691092668,12018982_47037062,47037062,60.18299866,Alley-47037062 & BUNKER HILL RD NE,,c4c0a52299bac0c9f7de9b5ae162f2cc,,3895369
-77.0445506811115,38.9614695638713,36002192_36003122_36003312,36003312,0,Ramp-36003312 & Ramp-36002192 & Ramp-36003122,10,0ef4475eb4ca2a49fd33151c825ad88a,,3895370
-76.9319046180585,38.8903739266977,12021582_12084242,12084242,68.66799927,SYCAMORE RD NE & CENTRAL AVE NE,12,9751d50d4c38c0e5fe274826116a09e6,,3895371
-77.0343804176548,38.8804240898268,14001402_36003482,36003482,0,Ramp-36003482 & 14TH ST SW,10,5f1a3efe00a503f15e97eed23ef3f8ce,,3895372
-76.9801085199956,38.8967572155507,12001702_12034382,12001702,789.74597168,17TH ST NE & F ST NE,11,47cf634b6431443ada2b73c1405e10cb,,3895373
-76.9800532319266,38.8730123747192,13010401_36005572,36005572,0,Ramp-36005572 & ANACOSTIA FWY SE,10,5467cd5afd4a4bafaaea6f89f68c98bd,,3895374
-77.0157767537448,38.9139793792744,11000302_11077672,11000302,2211.00805664,3RD ST NW & S ST NW,,622c56f8701b88775d19d4218528edd8,,3895375
-77.0217080535263,38.943749306892,11000702_47048212*1,47048212,115.01300049,Alley-47048212 & 7TH ST NW,10,1bb3fa2f8d952949e29875acf20033cf,,3895376
-77.0229647754394,38.8948033217176,11000802_11026912,11000802,0,8TH ST NW & D ST NW,12,10f0140f88a65061c3fdafcaa44a5ced,,3895377
-77.0074550745722,38.9634939695041,12023332_47026622,12023332,1588.64196777,CHILLUM PL NE & Alley-47026622,10,4aad8b6115bca45cabbca9073f096b36,,3895378
-77.0592893799877,38.9119345611726,11003002_11028862,11028862,0,DENT PL NW & 30TH ST NW,10,af076272a708d1679a307cf94d6a01c4,,3895379
-76.9821249763683,38.8487150517345,47085252_47085262_47085272,47085262,37.82300186,Alley-47085262 & Alley-47085252 & Alley-47085272,10,4613ba7e764a1a548fdb05a95db4e4bb,,3895380
-77.0938038619512,38.9412761213942,11086122_47043202,47043202,52.69900131,Alley-47043202 & TILDEN ST NW,10,0ba759284997599acf2e214f62b7774f,,3895381
-76.9542612870141,38.8836351095542,13033282_58011262,58011262,21.10400009,Driveway-58011262 & ELY PL SE,10,5b898cb45288a70a6cc3a340fea222e8,,3895382
-76.9858874404491,38.8642035322285,13001402_13090152,13090152,501.32299805,W ST SE & 14TH ST SE,12,9b9db7993d8a1eb77015ab1941c46cc5,,3895383
-77.0142827908672,38.9472141443674,58003202_58005612_58006182_58009722,58006182,62.5909996,Driveway-58006182 & Driveway-58003202 & Driveway-58005612 & Driveway-58009722,10,67106a9221a0b526186b046bf7476573,,3895384
-76.9583210550739,38.8688233979784,13020732_13065842,13065842,1726.63903809,O ST SE & CARPENTER ST SE,11,c4af72a5a5560db11711a842419275fe,,3895385
-76.9836600677273,38.8469804761707,13025022_47030882*1,47030882,157.34199524,Alley-47030882 & CONGRESS PL SE,10,6b7265be5ab35b83a91836693f5ff484,,3895386
-76.9425977128043,38.9001573462313,12004202_47016342,12004202,1026.79797363,42ND ST NE & Alley-47016342,10,83a2a42d2928f57dd3952dab63a56e33,,3895387
-77.033008324069,38.9235636898203,11033862_47018132,11033862,913.44598389,EUCLID ST NW & Alley-47018132,10,e9b902d1dbace06cf99996cdd2c0086d,,3895388
-76.9907730235901,38.8961233285667,12031332_47065502,47065502,0,Alley-47065502 & E ST NE,,ba1696c6e2a87373b558c1be0ae4bd00,,3895389
-77.0326748933905,38.9131573418056,47001182_47042472_47051562,47001182,60.72299957,Alley-47001182 & Alley-47051562 & Alley-47042472,10,761e91cb6b83cdb5217b4cfe13a33ed6,,3895390
-77.0728761821173,38.9705433046461,11064022_11077542,11064022,1600.51696777,NEVADA AVE NW & RUNNYMEDE PL NW,11,a7972732550508b35082ff1d6717f3eb,,3895391
-77.0010161813043,38.960888285949,12000502_47051672,47051672,111.15799713,Alley-47051672 & 5TH ST NE,10,8535c5169d9ab442bedbdd21703362bd,,3895392
-77.032623088435,38.9077901219782,47049312_47082222_47082242,47082242,66.73300171,Alley-47082242 & Alley-47049312 & Alley-47082222,10,f43ecefc0099eb4547a28722dd4181b8,,3895393
-76.9836479160621,38.8924929053535,12001502_12065392,12001502,297.97399902,15TH ST NE & NORTH CAROLINA AVE NE,13,4ab8ab9e132fbc2b4f9a61ee76e6adab,3115,3895394
-77.0682300901445,38.9640083447771,11062142_47069042,11062142,400.79901123,MORRISON ST NW & Alley-47069042,10,ee76511c231a6aa63ad161a41a1a6f84,,3895395
-77.0224157410571,38.9072454763982,11063182_47085842,11063182,1116.25402832,N ST NW & Alley-47085842,10,f1bb4d9f39bac10fffa0e9720713242e,,3895396
-77.0334200307615,38.968990110195,11001402_11087422,11001402,8683.26171875,14TH ST NW & UNDERWOOD ST NW,11,6e4462a9e1929712cc6928de4566de0d,,3895397
-77.1052579282027,38.9284655892198,11057912_47070782,47070782,0,Alley-47070782 & MACARTHUR BLVD NW,10,7c563eca360a52a22f112dcba857de50,,3895398
-77.0531096081177,38.9507609973348,11017812_36002472,36002472,0,Ramp-36002472 & BROAD BRANCH RD NW,10,8db540223bfe4d7708ec9c25c610f9a3,,3895399
-77.0310601577744,38.9170084315506,11087232_47087662,47087662,0,Alley-47087662 & U ST NW,10,544dee1bd45886de1582146e26c446d3,,3895400
-76.9757224027219,38.872670271388,13095162_47059102,47059102,114.98400116,Alley-47059102 & YOUNG ST SE,,e8e42d02b384fe0369b6218667d61ab1,,3895401
-77.0116087323302,38.9301026960155,58001592_58007792_58010682,58001592,94.84999847,Driveway-58001592 & Driveway-58007792 & Driveway-58010682,10,7d03365a5e33d01978477343c9020dfc,,3895402
-76.9677721359487,38.873382390173,13002802_47040102,13002802,173.90800476,28TH ST SE & Alley-47040102,10,a04e3dd4260566640acc0c00c2b334ed,,3895403
-76.9741138250689,38.8744070972317,13034512_47057092,47057092,0,Alley-47057092 & FAIRLAWN AVE SE,,0f34e0f1e17ce63864b0e13ad4e37836,,3895404
-76.9646254870118,38.857207410318,13003002_13033602,13003002,1962.36401367,30TH ST SE & ERIE ST SE,12,adb40a334d27d5f847ffc950a6421d32,,3895405
-77.0723589003721,38.9164862289491,11093082_47011512,47011512,69.875,Alley-47011512 & WHITEHAVEN PKWY NW,10,2ecb1808c94c76f18f0c9cf0d1b58e10,,3895406
-76.9450404765307,38.8930464148655,47018352_47036252_47058612,47018352,103.31300354,Alley-47018352 & Alley-47036252 & Alley-47058612,,190b8e599581ddf1e251802b708cfe0a,,3895407
-77.000760152939,38.8358130306004,13000402_13000402A_13000402A_58014522,58014522,231.6309967,Driveway-58014522 & 4TH ST SE & 4TH ST SE,17,4516d5b10ad83cdcac913f37a9586356,,3895408
-77.0241159735007,38.9478114357898,47006162_47009452_47010982,47006162,0,Alley-47006162 & Alley-47009452 & Alley-47010982,,20d1bbc6b5280d1b5455874b6688d668,,3895409
-76.9962853703926,38.8599836110224,13083722_13090282,13090282,0,WADE RD SE & SUMNER RD SE,11,1a82e70ea97039803048cc804e0afa9a,,3895410
-77.075575323778,38.9649104455916,11025152_11060122,11025152,7779.07714844,CONNECTICUT AVE NW & MCKINLEY ST NW,13,9d32577f5a1351bda147aed43b1c6773,6073,3895411
-77.0135453516471,38.9197176610122,11036202_47078822,47078822,0,Alley-47078822 & FLAGLER PL NW,10,4428b924ae84e4a3118a0e2b02968060,,3895412
-76.9639258203445,38.928066781934,12003002_12021582,12003002,1063.01098633,30TH ST NE & CENTRAL AVE NE,11,eda3f12d3a94970738c9b94df224a9a6,,3895413
-77.0193996504435,38.8990343597225,47042212_47045722_47080262,47042212,46.61000061,Alley-47042212 & Alley-47045722 & Alley-47080262,10,d356e6aee92e54c2487d21573d95cd3a,,3895414
-77.0371999518185,38.9424145726138,47047142_47067452_47083962,47047142,0,Alley-47047142 & Alley-47067452 & Alley-47083962,10,df43aff18f47150c3db770751b88abff,,3895415
-77.0121701072062,38.9076231095977,11000102_47079372,11000102,1809.83996582,1ST ST NW & Alley-47079372,10,a36c0608295b3d08d93cb2c0aaf1f61f,,3895416
-77.0688237698831,38.9615689934759,47007672_47021942_47025802,47007672,0,Alley-47007672 & Alley-47021942 & Alley-47025802,10,faf1e55c21f6f98ea7cc4685c2eed51c,,3895417
-77.0307821972484,38.898319191135,11038612_47048982,11038612,1628.36206055,G ST NW & Alley-47048982,10,92f224d94bae7f7fcf855b118770f190,,3895418
-76.9946390574115,38.831997556601,13000802_13095222,13095222,623.30499268,YUMA ST SE & 8TH ST SE,12,7407226e9bad5b72b45b191d431d7bbf,,3895419
-76.9836490301559,38.895126097211,12001502_47059712_47083442,12001502,590.28198242,15TH ST NE & Alley-47059712 & Alley-47083442,,310dd52ca462c1aa3e27c8fad95949e3,,3895420
-76.9929366305668,38.9249131980674,47018392_47029382_47056992,47056992,44.05699921,Alley-47056992 & Alley-47018392 & Alley-47029382,10,f4aed26ca765c1ee73dc3a11bbd19df0,,3895421
-77.0288319625372,38.9031437463933,47005612_47051302_47058902,47051302,64.81700134,Alley-47051302 & Alley-47005612 & Alley-47058902,10,ef9ebc78bd342d60d4a8ec454f97a20d,,3895422
-76.9222650098423,38.8927994506516,12005502_12023722,12023722,1574.43701172,CLAY ST NE & 55TH ST NE,11,6b39bd05e62113a3c6820081feeb5872,,3895423
-77.0621230322513,38.9537732729763,11003032_47031222_47067212,47067212,0,Alley-47067212 & 30TH PL NW & Alley-47031222,10,213d88117a943f52a1913b44ffec5871,,3895424
-77.0835663949503,38.9295363199833,11064412_36002362,11064412,438.31399536,NEW MEXICO AVE NW & Ramp-36002362,11,630d1d26edbd4c41b979abdfd4f488f5,,3895425
-77.0234526054894,38.9542093015151,11048422_47005152*1,11048422,1249.32897949,INGRAHAM ST NW & Alley-47005152,10,4aabb8a28d58a38e6c6365eb63071480,,3895426
-76.9896686551876,38.8340531067739,13013322_58013392,13013322,411.54699707,BARNABY TER SE & Driveway-58013392,10,5fd07c487f0c343db9adb8525fa01717,,3895427
